datetime,ask,bid
10.01.2021 00:18:35.511,14741.323,14738.659
10.01.2021 00:18:35.561,14742.111,14738.659
10.01.2021 00:18:40.845,14741.861,14738.339
10.01.2021 00:18:40.895,14741.611,14738.329
10.01.2021 00:18:42.873,14741.691,14738.347
10.01.2021 00:18:42.923,14741.501,14738.489
10.01.2021 00:18:43.034,14741.641000000001,14738.306999999999
10.01.2021 00:18:43.087,14741.691,14738.108999999999
10.01.2021 00:18:43.231,14741.693000000001,14738.258999999998
10.01.2021 00:18:43.282,14741.741000000002,14738.499
10.01.2021 00:18:43.392,14741.763,14738.669
10.01.2021 00:18:43.442,14742.101,14738.669
10.01.2021 00:18:44.249,14742.001,14738.607
10.01.2021 00:18:44.300,14742.031,14738.579
10.01.2021 00:18:44.396,14741.721000000001,14738.268999999998
10.01.2021 00:18:44.447,14741.511,14738.208999999999
10.01.2021 00:18:44.716,14741.321000000002,14737.899
10.01.2021 00:18:44.766,14741.351,14737.819
10.01.2021 00:18:45.197,14741.181,14737.719
10.01.2021 00:18:45.248,14740.901000000002,14737.649
10.01.2021 00:18:45.358,14741.113000000001,14737.819
10.01.2021 00:18:45.408,14741.381000000001,14737.909
10.01.2021 00:18:46.227,14741.363000000001,14738.069
10.01.2021 00:18:46.277,14741.571000000002,14738.108999999999
10.01.2021 00:18:46.547,14741.563,14738.249
10.01.2021 00:18:46.598,14741.781,14738.208999999999
10.01.2021 00:18:47.941,14741.611,14738.208999999999
10.01.2021 00:18:48.215,14741.101,14737.868999999999
10.01.2021 00:18:48.266,14741.341,14737.819
10.01.2021 00:18:49.039,14741.201000000001,14737.857
10.01.2021 00:18:49.089,14741.251,14737.788999999999
10.01.2021 00:18:49.188,14740.691,14737.288999999999
10.01.2021 00:18:49.238,14740.761,14737.499
10.01.2021 00:18:50.167,14740.783000000001,14737.358999999999
10.01.2021 00:18:50.217,14740.861,14737.389
10.01.2021 00:18:52.156,14740.731000000002,14737.317
10.01.2021 00:18:52.206,14740.771,14737.489
10.01.2021 00:18:52.904,14740.513,14737.378999999999
10.01.2021 00:18:52.955,14740.821000000002,14737.378999999999
10.01.2021 00:18:53.565,14740.721000000001,14737.367
10.01.2021 00:18:53.615,14740.741000000002,14737.239
10.01.2021 00:18:55.264,14740.361,14736.839
10.01.2021 00:18:55.314,14740.361,14736.909
10.01.2021 00:18:55.702,14740.373,14737.298999999999
10.01.2021 00:18:55.752,14740.571000000002,14737.098999999998
10.01.2021 00:18:57.847,14740.661,14737.159
10.01.2021 00:18:57.987,14740.653,14737.399
10.01.2021 00:18:58.037,14740.801000000001,14737.409
10.01.2021 00:18:58.838,14740.731000000002,14737.258999999998
10.01.2021 00:18:58.992,14740.401000000002,14737.207
10.01.2021 00:18:59.043,14740.591,14737.139
10.01.2021 00:18:59.717,14740.221000000001,14736.989
10.01.2021 00:18:59.767,14740.191,14736.739
10.01.2021 00:18:59.872,14740.061000000002,14736.707
10.01.2021 00:18:59.923,14739.991000000002,14736.618999999999
10.01.2021 00:19:00.561,14739.803,14736.608999999999
10.01.2021 00:19:00.611,14740.181,14736.698999999999
10.01.2021 00:19:00.881,14739.671,14736.118999999999
10.01.2021 00:19:00.931,14739.631000000001,14736.128999999999
10.01.2021 00:19:01.042,14739.673,14736.219
10.01.2021 00:19:01.092,14739.721000000001,14736.258999999998
10.01.2021 00:19:01.586,14739.753,14736.688999999998
10.01.2021 00:19:01.636,14740.181,14736.719
10.01.2021 00:19:01.940,14739.911,14736.796999999999
10.01.2021 00:19:01.991,14740.231000000002,14736.719
10.01.2021 00:19:02.198,14740.273000000001,14736.889
10.01.2021 00:19:02.248,14740.301000000001,14736.909
10.01.2021 00:19:02.358,14740.313,14737.118999999999
10.01.2021 00:19:02.408,14740.541000000001,14737.108999999999
10.01.2021 00:19:02.519,14740.381000000001,14737.056999999999
10.01.2021 00:19:02.569,14740.381000000001,14736.819
10.01.2021 00:19:02.935,14739.841,14736.348999999998
10.01.2021 00:19:02.985,14739.871000000001,14736.358999999999
10.01.2021 00:19:03.129,14740.161,14736.649
10.01.2021 00:19:03.245,14739.811000000002,14736.339
10.01.2021 00:19:03.295,14739.861,14736.319
10.01.2021 00:19:03.724,14739.291000000001,14735.868999999999
10.01.2021 00:19:03.775,14739.341,14735.909
10.01.2021 00:19:03.885,14738.831,14735.378999999999
10.01.2021 00:19:03.935,14738.811000000002,14735.348999999998
10.01.2021 00:19:04.635,14738.853000000001,14735.528999999999
10.01.2021 00:19:04.685,14738.801000000001,14735.528999999999
10.01.2021 00:19:05.682,14738.841,14735.399
10.01.2021 00:19:05.733,14738.891000000001,14735.319
10.01.2021 00:19:06.220,14738.893,14735.538999999999
10.01.2021 00:19:06.270,14739.011,14735.538999999999
10.01.2021 00:19:06.503,14739.073,14735.778999999999
10.01.2021 00:19:06.554,14739.211000000001,14735.788999999999
10.01.2021 00:19:06.652,14739.121000000001,14735.737
10.01.2021 00:19:06.702,14739.121000000001,14735.698999999999
10.01.2021 00:19:07.494,14739.153,14735.758999999998
10.01.2021 00:19:07.544,14739.211000000001,14735.708999999999
10.01.2021 00:19:09.212,14739.051000000001,14735.716999999999
10.01.2021 00:19:09.262,14739.051000000001,14735.589
10.01.2021 00:19:10.232,14738.791000000001,14735.587
10.01.2021 00:19:10.283,14738.801000000001,14735.339
10.01.2021 00:19:10.391,14738.661,14735.389
10.01.2021 00:19:10.970,14738.331,14734.889
10.01.2021 00:19:11.130,14738.291000000001,14734.827
10.01.2021 00:19:11.180,14738.191,14734.809
10.01.2021 00:19:11.291,14738.283000000001,14735.089
10.01.2021 00:19:11.342,14738.331,14734.909
10.01.2021 00:19:11.712,14738.111,14734.719
10.01.2021 00:19:11.851,14737.781,14734.378999999999
10.01.2021 00:19:11.901,14737.851,14734.329
10.01.2021 00:19:12.635,14737.873,14734.698999999999
10.01.2021 00:19:12.686,14738.161,14734.698999999999
10.01.2021 00:19:12.794,14737.831,14734.419
10.01.2021 00:19:12.845,14737.801000000001,14734.399
10.01.2021 00:19:14.685,14737.611,14734.159
10.01.2021 00:19:14.963,14737.593,14734.528999999999
10.01.2021 00:19:15.014,14738.001,14734.569
10.01.2021 00:19:15.455,14738.063,14734.649
10.01.2021 00:19:15.506,14738.121000000001,14734.719
10.01.2021 00:19:16.765,14737.841,14734.589
10.01.2021 00:19:16.819,14737.601,14734.348999999998
10.01.2021 00:19:16.924,14737.783000000001,14734.708999999999
10.01.2021 00:19:16.975,14738.151000000002,14734.628999999999
10.01.2021 00:19:18.658,14738.163,14734.729
10.01.2021 00:19:18.708,14738.281,14734.798999999999
10.01.2021 00:19:19.320,14738.013,14735.028999999999
10.01.2021 00:19:19.370,14738.491000000002,14735.069
10.01.2021 00:19:19.481,14738.321000000002,14734.909
10.01.2021 00:19:19.531,14738.301000000001,14734.899
10.01.2021 00:19:21.420,14738.333,14735.059
10.01.2021 00:19:21.470,14738.531,14735.089
10.01.2021 00:19:21.615,14738.341,14734.899
10.01.2021 00:19:27.483,14738.313,14735.178999999998
10.01.2021 00:19:27.534,14738.641000000001,14735.198999999999
10.01.2021 00:19:27.631,14738.311000000002,14735.298999999999
10.01.2021 00:19:27.681,14738.501,14735.048999999999
10.01.2021 00:19:28.261,14738.381000000001,14735.067
10.01.2021 00:19:28.312,14738.361,14735.089
10.01.2021 00:19:28.422,14738.171,14734.896999999999
10.01.2021 00:19:28.472,14738.181,14734.719
10.01.2021 00:19:28.741,14738.093,14734.819
10.01.2021 00:19:28.792,14738.201000000001,14734.798999999999
10.01.2021 00:19:28.912,14738.021,14734.747
10.01.2021 00:19:28.963,14737.801000000001,14734.559
10.01.2021 00:19:29.086,14738.023000000001,14734.678999999998
10.01.2021 00:19:29.136,14738.161,14734.708999999999
10.01.2021 00:19:29.246,14738.001,14734.646999999999
10.01.2021 00:19:29.296,14738.041000000001,14734.598999999998
10.01.2021 00:19:31.391,14737.791000000001,14734.527
10.01.2021 00:19:31.441,14737.851,14734.329
10.01.2021 00:19:31.713,14737.761,14734.327
10.01.2021 00:19:31.764,14737.701000000001,14734.258999999998
10.01.2021 00:19:32.105,14737.571000000002,14734.247
10.01.2021 00:19:32.155,14737.551000000001,14734.018999999998
10.01.2021 00:19:32.275,14737.553,14734.139
10.01.2021 00:19:32.326,14737.611,14734.118999999999
10.01.2021 00:19:33.266,14737.633,14734.339
10.01.2021 00:19:33.316,14737.871000000001,14734.329
10.01.2021 00:19:33.831,14737.801000000001,14734.618999999999
10.01.2021 00:19:33.947,14737.983,14734.618999999999
10.01.2021 00:19:33.997,14738.101,14734.639
10.01.2021 00:19:34.821,14737.501,14734.208999999999
10.01.2021 00:19:35.067,14737.631000000001,14734.267
10.01.2021 00:19:35.117,14737.401000000002,14734.198999999999
10.01.2021 00:19:36.472,14737.101,14733.909
10.01.2021 00:19:37.405,14737.363000000001,14734.118999999999
10.01.2021 00:19:37.456,14737.641000000001,14734.149
10.01.2021 00:19:37.566,14737.651000000002,14734.216999999999
10.01.2021 00:19:37.617,14737.761,14734.268999999998
10.01.2021 00:19:37.944,14737.581,14734.298999999999
10.01.2021 00:19:37.994,14737.531,14734.018999999998
10.01.2021 00:19:38.680,14737.331,14734.017
10.01.2021 00:19:38.731,14737.111,14734.089
10.01.2021 00:19:39.459,14736.821000000002,14733.339
10.01.2021 00:19:39.510,14736.791000000001,14733.329
10.01.2021 00:19:40.311,14736.883,14733.798999999999
10.01.2021 00:19:40.361,14736.991000000002,14733.608999999999
10.01.2021 00:19:40.799,14737.023000000001,14733.809
10.01.2021 00:19:40.849,14737.281,14733.739
10.01.2021 00:19:41.694,14737.191,14733.899
10.01.2021 00:19:41.745,14737.161,14733.628999999999
10.01.2021 00:19:42.998,14737.021,14733.716999999999
10.01.2021 00:19:43.048,14736.811000000002,14733.518999999998
10.01.2021 00:19:43.318,14736.651000000002,14733.159
10.01.2021 00:19:43.368,14736.671,14733.389
10.01.2021 00:19:43.867,14736.571000000002,14733.136999999999
10.01.2021 00:19:43.917,14736.541000000001,14733.059
10.01.2021 00:19:44.062,14736.631000000001,14733.208999999999
10.01.2021 00:19:45.989,14736.561000000002,14733.177
10.01.2021 00:19:46.039,14736.531,14733.098999999998
10.01.2021 00:19:46.868,14736.331,14732.909
10.01.2021 00:19:46.918,14736.291000000001,14732.848999999998
10.01.2021 00:19:48.048,14736.383,14733.298999999999
10.01.2021 00:19:48.098,14736.781,14733.309
10.01.2021 00:19:48.208,14736.783000000001,14733.518999999998
10.01.2021 00:19:48.258,14737.021,14733.788999999999
10.01.2021 00:19:49.342,14736.801000000001,14733.329
10.01.2021 00:19:49.502,14736.863000000001,14734.389
10.01.2021 00:19:49.553,14737.611,14734.419
10.01.2021 00:19:49.673,14738.251,14734.778999999999
10.01.2021 00:19:50.141,14738.241000000002,14734.847
10.01.2021 00:19:50.192,14738.321000000002,14734.839
10.01.2021 00:19:50.333,14738.191,14734.749
10.01.2021 00:19:53.304,14738.361,14734.878999999999
10.01.2021 00:19:54.311,14738.011,14734.806999999999
10.01.2021 00:19:54.361,14738.231000000002,14734.768999999998
10.01.2021 00:19:54.470,14738.293,14734.839
10.01.2021 00:19:54.521,14738.391000000001,14734.858999999999
10.01.2021 00:19:55.944,14738.771,14735.288999999999
10.01.2021 00:19:56.741,14738.751,14735.258999999998
10.01.2021 00:19:56.791,14739.181,14735.768999999998
10.01.2021 00:19:56.935,14739.101,14735.698999999999
10.01.2021 00:19:57.294,14739.021,14735.657
10.01.2021 00:19:57.344,14738.991000000002,14735.569
10.01.2021 00:19:57.952,14738.851,14735.577
10.01.2021 00:19:58.002,14738.801000000001,14735.339
10.01.2021 00:19:58.113,14738.601,14735.386999999999
10.01.2021 00:19:58.163,14738.591,14735.118999999999
10.01.2021 00:19:58.434,14738.281,14734.909
10.01.2021 00:19:58.484,14738.361,14734.839
10.01.2021 00:19:58.812,14738.261,14734.896999999999
10.01.2021 00:19:58.863,14738.211000000001,14734.809
10.01.2021 00:19:58.972,14737.901000000002,14734.757
10.01.2021 00:19:59.023,14738.151000000002,14734.719
10.01.2021 00:19:59.463,14738.163,14735.069
10.01.2021 00:19:59.513,14738.541000000001,14735.079
10.01.2021 00:19:59.623,14738.281,14735.097
10.01.2021 00:19:59.673,14738.371000000001,14734.878999999999
10.01.2021 00:19:59.783,14738.343,14735.069
10.01.2021 00:19:59.834,14738.511,14735.089
10.01.2021 00:20:01.283,14737.611,14734.378999999999
10.01.2021 00:20:01.333,14737.611,14734.309
10.01.2021 00:20:01.765,14737.893,14734.858999999999
10.01.2021 00:20:01.815,14738.381000000001,14734.889
10.01.2021 00:20:02.084,14738.253,14734.899
10.01.2021 00:20:02.134,14738.261,14734.989
10.01.2021 00:20:02.246,14738.283000000001,14734.868999999999
10.01.2021 00:20:02.297,14738.311000000002,14734.899
10.01.2021 00:20:02.566,14737.611,14734.339
10.01.2021 00:20:02.616,14737.871000000001,14734.419
10.01.2021 00:20:02.724,14737.823,14734.788999999999
10.01.2021 00:20:02.775,14738.281,14734.819
10.01.2021 00:20:02.886,14737.791000000001,14734.319
10.01.2021 00:20:02.936,14737.791000000001,14734.399
10.01.2021 00:20:03.419,14737.871000000001,14734.329
10.01.2021 00:20:03.469,14738.381000000001,14734.809
10.01.2021 00:20:03.580,14738.181,14734.817
10.01.2021 00:20:03.631,14738.191,14734.719
10.01.2021 00:20:04.059,14738.173,14734.749
10.01.2021 00:20:04.109,14738.211000000001,14734.749
10.01.2021 00:20:04.219,14737.601,14734.329
10.01.2021 00:20:04.269,14737.791000000001,14734.319
10.01.2021 00:20:04.701,14737.561000000002,14734.108999999999
10.01.2021 00:20:04.751,14737.501,14734.069
10.01.2021 00:20:04.861,14737.311000000002,14734.067
10.01.2021 00:20:04.911,14737.321000000002,14733.899
10.01.2021 00:20:05.188,14737.161,14733.669
10.01.2021 00:20:05.337,14737.171,14733.806999999999
10.01.2021 00:20:05.388,14737.191,14733.719
10.01.2021 00:20:05.848,14737.681,14734.128999999999
10.01.2021 00:20:06.508,14737.701000000001,14734.278999999999
10.01.2021 00:20:06.676,14737.693000000001,14734.589
10.01.2021 00:20:06.726,14737.851,14734.348999999998
10.01.2021 00:20:07.022,14737.351,14733.858999999999
10.01.2021 00:20:07.072,14737.351,14733.829
10.01.2021 00:20:07.181,14737.333,14734.128999999999
10.01.2021 00:20:07.232,14737.671,14734.198999999999
10.01.2021 00:20:07.340,14737.211000000001,14733.778999999999
10.01.2021 00:20:07.391,14737.251,14733.719
10.01.2021 00:20:07.501,14737.191,14733.737
10.01.2021 00:20:07.551,14736.911,14733.889
10.01.2021 00:20:08.818,14736.771,14733.258999999998
10.01.2021 00:20:11.008,14736.631000000001,14733.287
10.01.2021 00:20:11.058,14736.691,14733.118999999999
10.01.2021 00:20:11.592,14736.643,14733.368999999999
10.01.2021 00:20:11.643,14736.871000000001,14733.368999999999
10.01.2021 00:20:12.050,14736.661,14733.386999999999
10.01.2021 00:20:12.100,14736.671,14733.208999999999
10.01.2021 00:20:13.151,14736.653,14733.598999999998
10.01.2021 00:20:13.201,14736.891000000001,14733.409
10.01.2021 00:20:14.140,14736.701000000001,14733.396999999999
10.01.2021 00:20:14.190,14736.691,14733.229
10.01.2021 00:20:14.306,14736.651000000002,14733.237
10.01.2021 00:20:14.356,14736.621000000001,14733.178999999998
10.01.2021 00:20:15.820,14736.623,14733.339
10.01.2021 00:20:15.870,14736.861,14733.358999999999
10.01.2021 00:20:16.280,14736.603000000001,14733.598999999998
10.01.2021 00:20:16.330,14736.991000000002,14733.589
10.01.2021 00:20:16.657,14736.851,14733.419
10.01.2021 00:20:16.707,14736.881000000001,14733.329
10.01.2021 00:20:16.818,14736.681,14733.188999999998
10.01.2021 00:20:16.869,14736.691,14733.188999999998
10.01.2021 00:20:19.387,14736.851,14733.389
10.01.2021 00:20:19.773,14736.893,14733.518999999998
10.01.2021 00:20:19.823,14737.071000000002,14733.598999999998
10.01.2021 00:20:20.407,14736.661,14733.149
10.01.2021 00:20:20.457,14736.621000000001,14733.389
10.01.2021 00:20:20.707,14736.721000000001,14733.229
10.01.2021 00:20:20.849,14736.591,14733.399
10.01.2021 00:20:20.900,14736.631000000001,14733.139
10.01.2021 00:20:21.037,14736.721000000001,14733.219
10.01.2021 00:20:21.155,14736.763,14733.399
10.01.2021 00:20:21.205,14736.851,14733.329
10.01.2021 00:20:22.289,14736.893,14733.589
10.01.2021 00:20:22.339,14737.001,14733.569
10.01.2021 00:20:23.347,14736.681,14733.118999999999
10.01.2021 00:20:24.007,14736.811000000002,14733.348999999998
10.01.2021 00:20:24.801,14736.651000000002,14733.367
10.01.2021 00:20:24.851,14736.591,14733.178999999998
10.01.2021 00:20:25.156,14736.481000000002,14733.157
10.01.2021 00:20:25.207,14736.541000000001,14733.008999999998
10.01.2021 00:20:26.022,14736.523000000001,14733.798999999999
10.01.2021 00:20:26.072,14737.051000000001,14733.518999999998
10.01.2021 00:20:26.211,14736.681,14733.128999999999
10.01.2021 00:20:26.261,14736.601,14733.159
10.01.2021 00:20:26.987,14736.683,14733.288999999999
10.01.2021 00:20:27.037,14736.781,14733.229
10.01.2021 00:20:27.148,14736.733,14733.329
10.01.2021 00:20:27.198,14736.871000000001,14733.399
10.01.2021 00:20:28.298,14736.581,14733.149
10.01.2021 00:20:28.628,14736.521,14733.118999999999
10.01.2021 00:20:29.418,14736.571000000002,14733.197
10.01.2021 00:20:29.469,14736.671,14733.159
10.01.2021 00:20:29.617,14736.721000000001,14733.288999999999
10.01.2021 00:20:29.760,14736.783000000001,14733.339
10.01.2021 00:20:29.810,14736.841,14733.329
10.01.2021 00:20:30.705,14736.793,14733.579
10.01.2021 00:20:30.756,14737.051000000001,14733.559
10.01.2021 00:20:33.249,14737.321000000002,14733.858999999999
10.01.2021 00:20:33.505,14737.293,14734.098999999998
10.01.2021 00:20:33.555,14737.531,14734.018999999998
10.01.2021 00:20:33.909,14737.281,14733.829
10.01.2021 00:20:34.044,14737.221000000001,14733.917
10.01.2021 00:20:34.095,14737.241000000002,14733.719
10.01.2021 00:20:34.570,14736.911,14733.649
10.01.2021 00:20:34.697,14737.193000000001,14734.139
10.01.2021 00:20:34.747,14737.681,14734.118999999999
10.01.2021 00:20:34.843,14737.391000000001,14733.868999999999
10.01.2021 00:20:34.894,14737.381000000001,14733.868999999999
10.01.2021 00:20:35.003,14737.393,14734.159
10.01.2021 00:20:35.053,14737.681,14734.118999999999
10.01.2021 00:20:35.163,14737.413,14734.309
10.01.2021 00:20:35.214,14737.771,14734.489
10.01.2021 00:20:36.219,14737.601,14734.198999999999
10.01.2021 00:20:36.343,14737.371000000001,14733.878999999999
10.01.2021 00:20:36.394,14737.361,14733.878999999999
10.01.2021 00:20:37.020,14737.261,14733.877
10.01.2021 00:20:37.070,14737.201000000001,14733.749
10.01.2021 00:20:37.210,14737.171,14733.639
10.01.2021 00:20:37.343,14736.781,14733.409
10.01.2021 00:20:37.393,14736.781,14733.399
10.01.2021 00:20:38.114,14736.833,14735.089
10.01.2021 00:20:38.164,14738.391000000001,14734.819
10.01.2021 00:20:39.521,14738.251,14734.768999999998
10.01.2021 00:20:39.886,14737.541000000001,14734.069
10.01.2021 00:20:39.937,14737.301000000001,14734.108999999999
10.01.2021 00:20:41.899,14737.531,14734.117
10.01.2021 00:20:41.949,14737.591,14734.169
10.01.2021 00:20:42.060,14737.603000000001,14734.739
10.01.2021 00:20:42.110,14738.191,14734.729
10.01.2021 00:20:42.654,14738.081,14734.618999999999
10.01.2021 00:20:42.704,14738.041000000001,14734.559
10.01.2021 00:20:43.028,14737.691,14734.288999999999
10.01.2021 00:20:43.079,14737.741000000002,14734.298999999999
10.01.2021 00:20:43.189,14737.733,14734.409
10.01.2021 00:20:43.239,14737.821000000002,14734.339
10.01.2021 00:20:43.724,14737.691,14734.367
10.01.2021 00:20:43.774,14737.741000000002,14734.229
10.01.2021 00:20:44.745,14737.723,14734.618999999999
10.01.2021 00:20:44.796,14738.171,14734.608999999999
10.01.2021 00:20:46.017,14737.891000000001,14734.368999999999
10.01.2021 00:20:46.067,14737.891000000001,14734.399
10.01.2021 00:20:46.677,14737.751,14734.337
10.01.2021 00:20:46.728,14737.731000000002,14734.249
10.01.2021 00:20:47.181,14737.341,14733.848999999998
10.01.2021 00:20:47.232,14737.381000000001,14733.848999999998
10.01.2021 00:20:47.501,14737.201000000001,14733.857
10.01.2021 00:20:47.552,14737.261,14733.989
10.01.2021 00:20:48.801,14736.981000000002,14733.726999999999
10.01.2021 00:20:48.851,14737.041000000001,14733.579
10.01.2021 00:20:49.118,14737.231000000002,14733.768999999998
10.01.2021 00:20:49.466,14737.101,14733.806999999999
10.01.2021 00:20:49.517,14737.181,14733.678999999998
10.01.2021 00:20:51.322,14736.903,14733.778999999999
10.01.2021 00:20:51.373,14737.261,14733.768999999998
10.01.2021 00:20:51.679,14737.181,14733.787
10.01.2021 00:20:51.729,14736.911,14733.899
10.01.2021 00:20:53.717,14737.093,14733.809
10.01.2021 00:20:53.768,14737.271,14733.999
10.01.2021 00:20:54.375,14737.121000000001,14733.688999999998
10.01.2021 00:20:54.710,14737.011,14733.636999999999
10.01.2021 00:20:54.760,14736.811000000002,14733.518999999998
10.01.2021 00:20:54.871,14736.631000000001,14733.149
10.01.2021 00:20:54.921,14736.681,14733.389
10.01.2021 00:20:55.035,14736.721000000001,14733.249
10.01.2021 00:20:55.193,14736.661,14733.237
10.01.2021 00:20:55.243,14736.641000000001,14733.389
10.01.2021 00:20:59.360,14736.521,14733.107
10.01.2021 00:20:59.410,14736.531,14733.059
10.01.2021 00:21:00.118,14736.141000000001,14732.719
10.01.2021 00:21:00.168,14736.091,14732.649
10.01.2021 00:21:00.315,14735.091,14731.628999999999
10.01.2021 00:21:01.420,14735.113000000001,14731.739
10.01.2021 00:21:01.470,14735.001,14731.729
10.01.2021 00:21:02.193,14735.203000000001,14731.858999999999
10.01.2021 00:21:02.244,14735.371000000001,14732.098999999998
10.01.2021 00:21:03.385,14735.363000000001,14732.399
10.01.2021 00:21:03.436,14735.631000000001,14732.208999999999
10.01.2021 00:21:03.756,14735.341,14731.858999999999
10.01.2021 00:21:03.807,14735.311000000002,14731.809
10.01.2021 00:21:03.947,14735.281,14731.809
10.01.2021 00:21:04.709,14735.231000000002,14731.907
10.01.2021 00:21:04.759,14735.381000000001,14731.899
10.01.2021 00:21:05.020,14735.363000000001,14732.089
10.01.2021 00:21:05.070,14735.521,14732.038999999999
10.01.2021 00:21:05.598,14735.661,14732.128999999999
10.01.2021 00:21:05.747,14735.653,14732.508999999998
10.01.2021 00:21:05.798,14736.021,14732.518999999998
10.01.2021 00:21:05.928,14736.101,14732.639
10.01.2021 00:21:06.057,14735.831,14732.389
10.01.2021 00:21:06.107,14735.881000000001,14732.358999999999
10.01.2021 00:21:06.917,14736.891000000001,14733.368999999999
10.01.2021 00:21:09.746,14736.863000000001,14733.528999999999
10.01.2021 00:21:09.796,14737.081,14733.598999999998
10.01.2021 00:21:09.906,14737.093,14733.628999999999
10.01.2021 00:21:09.956,14737.121000000001,14733.639
10.01.2021 00:21:10.747,14737.143,14733.829
10.01.2021 00:21:10.797,14737.351,14733.899
10.01.2021 00:21:12.043,14737.271,14733.798999999999
10.01.2021 00:21:15.996,14737.243,14734.089
10.01.2021 00:21:16.047,14737.511,14734.098999999998
10.01.2021 00:21:20.549,14737.331,14733.909
10.01.2021 00:21:20.600,14737.101,14733.829
10.01.2021 00:21:20.710,14737.081,14733.579
10.01.2021 00:21:20.760,14737.081,14733.548999999999
10.01.2021 00:21:22.431,14736.861,14733.339
10.01.2021 00:21:22.578,14736.771,14733.306999999999
10.01.2021 00:21:22.628,14736.721000000001,14733.258999999998
10.01.2021 00:21:23.422,14736.641000000001,14733.188999999998
10.01.2021 00:21:23.545,14736.673,14733.378999999999
10.01.2021 00:21:23.596,14736.841,14733.409
10.01.2021 00:21:24.551,14736.791000000001,14733.396999999999
10.01.2021 00:21:24.601,14736.791000000001,14733.229
10.01.2021 00:21:25.409,14736.513,14733.319
10.01.2021 00:21:25.459,14736.881000000001,14733.309
10.01.2021 00:21:25.576,14736.781,14733.386999999999
10.01.2021 00:21:25.627,14736.681,14733.258999999998
10.01.2021 00:21:25.734,14736.851,14733.368999999999
10.01.2021 00:21:25.905,14736.711000000001,14733.327
10.01.2021 00:21:25.955,14736.751,14733.219
10.01.2021 00:21:26.452,14736.693000000001,14733.399
10.01.2021 00:21:26.502,14736.811000000002,14733.378999999999
10.01.2021 00:21:26.625,14736.721000000001,14733.347
10.01.2021 00:21:26.675,14736.701000000001,14733.239
10.01.2021 00:21:29.580,14736.151000000002,14732.659
10.01.2021 00:21:29.630,14736.151000000002,14732.669
10.01.2021 00:21:29.742,14736.193000000001,14733.069
10.01.2021 00:21:29.792,14736.561000000002,14733.048999999999
10.01.2021 00:21:30.686,14736.281,14732.909
10.01.2021 00:21:31.939,14736.353000000001,14733.278999999999
10.01.2021 00:21:31.990,14736.781,14733.288999999999
10.01.2021 00:21:34.812,14736.621000000001,14733.389
10.01.2021 00:21:34.862,14736.581,14733.139
10.01.2021 00:21:34.985,14736.341,14732.829
10.01.2021 00:21:37.792,14736.241000000002,14732.989
10.01.2021 00:21:37.842,14736.191,14732.809
10.01.2021 00:21:38.111,14736.273000000001,14732.848999999998
10.01.2021 00:21:38.161,14736.281,14732.909
10.01.2021 00:21:38.356,14736.383,14733.048999999999
10.01.2021 00:21:38.406,14736.301000000001,14733.089
10.01.2021 00:21:39.276,14736.981000000002,14733.538999999999
10.01.2021 00:21:40.203,14737.063,14733.909
10.01.2021 00:21:40.254,14737.341,14733.829
10.01.2021 00:21:42.161,14737.221000000001,14733.896999999999
10.01.2021 00:21:42.212,14737.251,14733.739
10.01.2021 00:21:42.824,14736.901000000002,14733.899
10.01.2021 00:21:42.874,14737.181,14733.899
10.01.2021 00:21:44.649,14736.991000000002,14733.707
10.01.2021 00:21:44.699,14737.041000000001,14733.538999999999
10.01.2021 00:21:44.822,14736.601,14733.517
10.01.2021 00:21:44.872,14736.831,14733.368999999999
10.01.2021 00:21:45.118,14736.701000000001,14733.377
10.01.2021 00:21:45.169,14736.691,14733.309
10.01.2021 00:21:46.720,14736.341,14732.909
10.01.2021 00:21:46.770,14736.381000000001,14733.098999999998
10.01.2021 00:21:46.991,14736.383,14733.048999999999
10.01.2021 00:21:47.041,14736.541000000001,14733.059
10.01.2021 00:21:47.150,14736.493,14733.339
10.01.2021 00:21:47.200,14736.811000000002,14733.358999999999
10.01.2021 00:21:47.311,14736.813,14733.528999999999
10.01.2021 00:21:47.361,14737.061000000002,14733.538999999999
10.01.2021 00:21:49.183,14736.871000000001,14733.339
10.01.2021 00:21:49.308,14736.803,14733.528999999999
10.01.2021 00:21:49.358,14737.061000000002,14733.548999999999
10.01.2021 00:21:49.843,14737.131000000001,14733.628999999999
10.01.2021 00:21:52.911,14737.021,14733.716999999999
10.01.2021 00:21:52.961,14737.071000000002,14733.528999999999
10.01.2021 00:21:58.096,14737.231000000002,14733.739
10.01.2021 00:22:00.979,14737.243,14734.288999999999
10.01.2021 00:22:01.029,14737.481000000002,14734.288999999999
10.01.2021 00:22:01.141,14737.381000000001,14734.067
10.01.2021 00:22:01.191,14737.291000000001,14734.089
10.01.2021 00:22:02.155,14737.251,14733.806999999999
10.01.2021 00:22:02.206,14737.251,14733.719
10.01.2021 00:22:03.377,14737.541000000001,14734.079
10.01.2021 00:22:03.605,14737.103000000001,14734.018999999998
10.01.2021 00:22:03.656,14737.371000000001,14733.819
10.01.2021 00:22:03.986,14737.011,14733.508999999998
10.01.2021 00:22:04.267,14736.863000000001,14733.608999999999
10.01.2021 00:22:04.318,14736.851,14733.319
10.01.2021 00:22:04.418,14736.731000000002,14733.337
